0,1,2,3,4,5,6,7
0.8108456,0.94433016,0.948384,0.8913086,0.6830564,0.9106251,0.8828735,0.9695682
0.80918384,0.94292414,0.95083934,0.88921833,0.68455666,0.9137208,0.8838028,0.9716167
0.804836,0.92996013,0.9444566,0.8801288,0.68455666,0.9102257,0.880591,0.9654749
0.804836,0.92996013,0.9444566,0.8801288,0.68455666,0.9102257,0.880591,0.9654749
0.804836,0.92996013,0.9444566,0.8801288,0.68455666,0.9102257,0.880591,0.9654749
0.8107742,0.93326974,0.95052046,0.8831331,0.68455666,0.91481924,0.8837926,0.96837693
0.8176032,0.93755245,0.95065653,0.88639873,0.68455666,0.92200917,0.8892154,0.9691513
0.8176032,0.93755245,0.95065653,0.88639873,0.68455666,0.92200917,0.8892154,0.9691513
0.8121585,0.9361295,0.9496627,0.88955283,0.6843886,0.9210106,0.88483745,0.9675593
0.8144392,0.93898875,0.9516142,0.89108986,0.6852249,0.925005,0.8905391,0.9724121
0.80981946,0.9360474,0.951138,0.88997155,0.6854392,0.925704,0.8889321,0.9716167
0.80584544,0.9367466,0.94924283,0.8888558,0.6854392,0.92770123,0.8859447,0.96892375
0.80584544,0.9367466,0.94924283,0.8888558,0.6854392,0.92770123,0.8859447,0.96892375
0.8124072,0.9357088,0.9485658,0.8926695,0.68623346,0.9291991,0.89176536,0.9718579
0.810031,0.92803377,0.94500715,0.8929597,0.68623346,0.9322948,0.89046884,0.97035617
0.8163747,0.9290768,0.9421713,0.90341437,0.68623346,0.94487715,0.90345985,0.9719148
0.81368953,0.9361074,0.9438656,0.9034816,0.68623346,0.9416816,0.9019503,0.9717317
0.8137971,0.93773425,0.9446713,0.90012324,0.68651503,0.936389,0.8989096,0.97020775
0.8114126,0.9375606,0.94232965,0.89970875,0.68623346,0.934292,0.8977344,0.9699034
0.8114126,0.9375606,0.94232965,0.89970875,0.68623346,0.934292,0.8977344,0.9699034
0.81533456,0.9405043,0.94191617,0.90206456,0.68651503,0.93439186,0.9033522,0.9735093
0.81612325,0.94007194,0.94779193,0.8981896,0.68634695,0.9362892,0.9033873,0.97317284
0.8151193,0.9364156,0.9477877,0.8933767,0.68640155,0.9309966,0.9000872,0.972328
0.8129769,0.9343582,0.9462731,0.8918039,0.68690586,0.92230874,0.88649887,0.9693975
0.817129,0.93744755,0.9464325,0.8940244,0.68690586,0.92410624,0.88994414,0.9697129
0.81587183,0.9375606,0.9460956,0.89397246,0.6870067,0.9231076,0.89025915,0.96985024
0.81587183,0.9375606,0.9460956,0.89397246,0.6870067,0.9231076,0.89025915,0.96985024
0.8175252,0.93995017,0.9458649,0.8977632,0.68707395,0.9279009,0.8955358,0.9704131
0.8212515,0.941355,0.94957024,0.8990245,0.6874354,0.9239065,0.898411,0.9720447
0.8251596,0.94020075,0.9541641,0.9001709,0.6876707,0.9235071,0.90105385,0.9728512
0.8193299,0.9337219,0.95010483,0.8906703,0.6873009,0.91631716,0.8894205,0.96880126
0.8165538,0.93202686,0.94242215,0.88451445,0.6875026,0.8913521,0.8831828,0.96295637
0.8161594,0.9319972,0.9434383,0.8840685,0.6875026,0.8889555,0.8829415,0.9617589
0.8161594,0.9319972,0.9434383,0.8840685,0.6875026,0.8889555,0.8829415,0.9617589
0.8070368,0.9308656,0.93891346,0.8814642,0.68687224,0.8765728,0.87598073,0.95821244
0.8097842,0.93193775,0.93218523,0.88677233,0.6872085,0.8802676,0.8810885,0.95954716
0.7969854,0.9310964,0.9338115,0.88277143,0.6873555,0.87118036,0.87574387,0.9559685
0.796438,0.9237453,0.92984897,0.87704027,0.6875825,0.86938286,0.87476355,0.955966
0.79976803,0.9235769,0.9356854,0.8793194,0.6863679,0.8704813,0.87665844,0.95766073
0.80101043,0.9247125,0.9382545,0.8808888,0.6863679,0.8717795,0.87849325,0.95996773
0.80101043,0.9247125,0.9382545,0.8808888,0.6863679,0.8717795,0.87849325,0.95996773
0.80038875,0.9249549,0.9373978,0.8796233,0.6867378,0.869982,0.8801989,0.9578339
0.8047274,0.9250942,0.93677384,0.88098925,0.68617886,0.86419016,0.8842504,0.9575531
0.8107389,0.9216558,0.94167066,0.8825467,0.6859855,0.8657879,0.8950043,0.9596362
0.8096775,0.9163726,0.93579704,0.88355017,0.68614525,0.86369085,0.89528763,0.95801944
0.8104559,0.91198325,0.94041646,0.8845187,0.6856157,0.8568005,0.8959597,0.95261616
0.8114126,0.91303384,0.9414581,0.88741493,0.6856157,0.85869783,0.8963858,0.9532025
0.81265587,0.91303384,0.9414581,0.88741493,0.6856157,0.85869783,0.8963858,0.9532025
0.8089018,0.9118551,0.9395023,0.88190675,0.68619984,0.85779905,0.899516,0.95296746
0.80953646,0.9118195,0.9394237,0.88846684,0.6865361,0.8555023,0.8997653,0.95427996
0.80049175,0.9129051,0.9369099,0.88899535,0.6867378,0.8483124,0.89071363,0.94740707
0.7985971,0.91383564,0.9395183,0.8866796,0.6862881,0.8448173,0.88994414,0.950632
0.8047274,0.91329837,0.9456831,0.8775373,0.6861326,0.84851205,0.8934528,0.9527955
0.8044481,0.9125048,0.94626456,0.8774879,0.6861326,0.8474136,0.8935582,0.95213866
0.8044481,0.9125048,0.94626456,0.8774879,0.6861326,0.8474136,0.8935582,0.95213866
0.7997328,0.91496193,0.94249654,0.8799416,0.6842541,0.8434192,0.8909244,0.94898057
0.79090524,0.91583943,0.9441547,0.88241905,0.68483406,0.8465149,0.8846992,0.9503574
0.7918498,0.9197207,0.94576395,0.8853289,0.6845441,0.84901136,0.8930652,0.9527658
0.79289913,0.9158033,0.9368684,0.88345826,0.6845441,0.8477132,0.891414,0.9521721
0.79097295,0.91104984,0.9306876,0.88118076,0.6840902,0.8413221,0.88854903,0.94868124
0.78935754,0.91212606,0.9309321,0.88190246,0.6840902,0.8417216,0.88886297,0.9484957
