0,1,2,3,4,5,6,7
0.9323987,0.77127796,0.92258286,0.7773328,0.6598257,0.95396644,0.930715,0.97920483
0.9246217,0.768569,0.9196315,0.77544343,0.66065586,0.9533551,0.9238453,0.97684574
0.92056096,0.76791275,0.91759175,0.7745758,0.65972924,0.9539823,0.9219024,0.97488785
0.91838086,0.76676816,0.9181982,0.7729619,0.65896446,0.9564216,0.92189014,0.9740551
0.9209032,0.7673386,0.9199867,0.77447844,0.66022444,0.9522625,0.9209195,0.97654617
0.9182742,0.76682585,0.92107517,0.77484965,0.65939766,0.9542163,0.9201375,0.97566634
0.913757,0.7640339,0.9209818,0.77262723,0.65916246,0.95539576,0.91596967,0.9735228
0.9158488,0.76291835,0.92036426,0.77318454,0.65976614,0.95703226,0.918522,0.97439045
0.9166267,0.7611787,0.919793,0.77062964,0.66202784,0.9565619,0.9191405,0.9746217
0.9212109,0.7646909,0.92370665,0.77441835,0.66056854,0.95660114,0.9238304,0.97863346
0.91619813,0.7634479,0.9215817,0.775825,0.6610813,0.9516857,0.91694796,0.97754604
0.91452223,0.76396173,0.9222245,0.77755046,0.66193986,0.9506426,0.9180429,0.97814834
0.911311,0.76264757,0.9214537,0.77650607,0.6617015,0.95113534,0.91556484,0.97792655
0.9150441,0.76440984,0.9217275,0.7784885,0.6615283,0.94945526,0.9138468,0.97941726
0.9176987,0.76518184,0.9234518,0.78058463,0.66184145,0.94790965,0.9169631,0.98134065
0.9211908,0.7652646,0.92454976,0.78265756,0.66313314,0.9474512,0.91803586,0.98199004
0.9186421,0.7638046,0.9196699,0.7812975,0.6629005,0.9488435,0.9143916,0.98187
0.92238265,0.7609517,0.9187875,0.77833164,0.665439,0.9485283,0.9157163,0.980991
0.9242153,0.7618171,0.91680694,0.77836186,0.6639732,0.9468197,0.91614306,0.98102194
0.92273605,0.7612838,0.9143076,0.7782607,0.6642398,0.94385296,0.9140246,0.9816551
0.9250215,0.763427,0.9132457,0.78072923,0.6654928,0.94216484,0.91571397,0.9832178
0.92663413,0.7637808,0.915837,0.78055584,0.6664023,0.9417968,0.92089415,0.98401165
0.92255884,0.7624586,0.9111571,0.7762484,0.66506946,0.9400168,0.91709185,0.9819711
0.9250421,0.7625963,0.9069643,0.77627337,0.66534734,0.93901384,0.91640466,0.98211
0.92958,0.76627934,0.91012007,0.7813354,0.6648467,0.9375292,0.92138773,0.9839134
0.9263344,0.7654188,0.90703917,0.7823759,0.66509265,0.93618333,0.9181357,0.9837359
0.9284891,0.7641178,0.90762854,0.78086686,0.6658453,0.9359978,0.92029583,0.9829563
0.9301117,0.7637572,0.907425,0.7788819,0.6663659,0.93485546,0.9233536,0.98236096
0.92568165,0.7619295,0.90549177,0.7745858,0.66516197,0.931631,0.9220166,0.98007405
0.924911,0.7599227,0.9037821,0.7729928,0.66482073,0.9325027,0.9189848,0.9785898
0.92820096,0.76032376,0.9084457,0.77288884,0.66530013,0.93145305,0.92301226,0.9797693
0.9279408,0.76241136,0.9080621,0.7725294,0.6653499,0.9328757,0.9230911,0.9804964
0.9304673,0.76209676,0.9054205,0.769359,0.66499263,0.93468237,0.92272913,0.9805064
0.93126273,0.76196,0.90678275,0.76826197,0.66457564,0.9359332,0.9238361,0.9812744
0.92835206,0.76041836,0.9046793,0.76830924,0.66488475,0.93657607,0.91997474,0.9803149
0.92776304,0.7591062,0.90393573,0.76929295,0.6663288,0.9389459,0.9148616,0.9800688
0.9343678,0.76041776,0.90686536,0.77037627,0.6662661,0.93998766,0.9214932,0.98159605
0.93392086,0.7607442,0.9077186,0.770629,0.6660771,0.93400687,0.9220863,0.9815015
0.93042576,0.75784314,0.90476805,0.7684934,0.6660452,0.9337037,0.91908455,0.9800457
0.92837954,0.7554195,0.904646,0.7666584,0.6663719,0.93026125,0.913801,0.9787227
0.9262807,0.75493574,0.9048302,0.7683378,0.66569453,0.9277958,0.9120586,0.97832
0.92726505,0.7551651,0.9053369,0.76799095,0.66544694,0.9276448,0.9123233,0.9776722
0.9326993,0.7572956,0.9062198,0.76803356,0.66559744,0.927857,0.9156902,0.97933877
0.93059516,0.75731146,0.90566957,0.768083,0.6661593,0.92517567,0.9131607,0.9798085
0.9282005,0.75669456,0.90460145,0.7709635,0.6667424,0.92231375,0.9087118,0.979588
0.9271277,0.7563154,0.9041871,0.77097654,0.6675422,0.91995203,0.90957,0.9787745
0.93138444,0.75849974,0.90598,0.7738313,0.6668984,0.9182672,0.91414076,0.97941524
0.93362826,0.7599468,0.90686345,0.7774348,0.66755754,0.9180023,0.91912615,0.98133385
0.93493086,0.7617477,0.9088048,0.7792948,0.667891,0.91406363,0.9191787,0.9817937
0.9294939,0.7598134,0.90764606,0.77744937,0.6678024,0.9088186,0.91428363,0.97989184
0.92706484,0.7607307,0.90750164,0.7784218,0.6675334,0.90645176,0.9143277,0.9790523
0.93251777,0.7612382,0.9105569,0.77876604,0.6673437,0.9079899,0.92003655,0.97994775
